category,datetime,headline,id,image,related,source,summary,url,date
company,1725329769,Federal Circuit Clarifies Scope Of Patent Owner Estoppel,129682325,,AAPL,Finnhub,The Federal Circuit recently issued a decision in SoftView LLC v. Apple Inc. clarifying the scope of patent owner estoppel set forth in 37 C.F.R. § 42.73. 2024 WL 3543902 . The regulation prohibits a...,https://finnhub.io/api/news?id=eb62132e5fb4a00fb3e0bd6cb524339f6622ebc95a7f32d5472aa75eb8d293c5,2024-09-03
company,1725327507,Jim Cramer on Apple Inc. (AAPL): ‘Creating A Whole New Level Of Stable Earnings’,129688758,https://s.yimg.com/ny/api/res/1.2/e1QwhqQiBt5ecLL5Qx6Rkg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/bd47dc2e86b4a3086f845d200d9daf1f,AAPL,Yahoo,"We recently compiled a list of the Jim Cramer’s Top 10 Must-Watch Stocks Today. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against the other must-watch stocks according to Jim Cramer. Jim Cramer recently discussed Nvidia’s latest earnings report on Mad Money. Despite a solid quarter, the company […]",https://finnhub.io/api/news?id=6ee748ae22ba15942c76ae5d684ad1dd3712e4b757e23f498818d2dec8b2bb6d,2024-09-03
company,1725291450,"Huawei To Release New Apple, Tesla Rivals Hours After iPhone Event",129675239,https://s.yimg.com/ny/api/res/1.2/6ZAotz7tZgNN_XDekwwYHw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03MTk-/https://media.zenfs.com/en/ibd.com/84fa6380245cccdda689fd8df3cd8122,AAPL,Yahoo,Huawei is expected to unveil a trifold phone hours after Apple shows off its iPhone 16. The China tech giant will likely unveil a Tesla Model Y rival.,https://finnhub.io/api/news?id=8020a9e7f1c4de54c9477db9a7b56b1ae122d2257d70fab2da624a9fa67debfb,2024-09-02
company,1725291240,To Buy or Not to Buy Apple Stock Pre Sept. 9 iPhone 16 Event?,129678529,https://media.zenfs.com/en/zacks.com/188198a223a8c3b598f95bc0f5aae696,AAPL,Yahoo,"AAPL's AI push, growing Services business and strong liquidity position make its shares attractive for long-term investors.",https://finnhub.io/api/news?id=176e3c21e35e638c263330af8daa884c011e4264fbc9f8bda37721121fef447f,2024-09-02
company,1725285665,First iPhone 17 rumors: More RAM for optimal use Apple Intelligence,129676333,,AAPL,Finnhub,"Copyright © BusinessAMBE 2023We are still waiting for the release of the iPhone 16 series, but in the meantime we already have the first rumors of the iPhone 17 series. Notable among them is that...",https://finnhub.io/api/news?id=8bf2ded8014ab5d461df7aa1e103d62597191586673fa90e8227cda2a7fae4df,2024-09-02
company,1725284820,Apple and Nvidia May Be Keen on Investing in OpenAI. Why It Only Works for One of Them.,129674664,https://s.yimg.com/ny/api/res/1.2/HnyP4Koaf_5KQPeuM0g0DA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/307c74e37acb134ae0ac578d81b5f637,AAPL,Yahoo,OpenAI is aiming to raise several billion dollars. Apple and Nvidia would be attractive backers but one deal seems more likely.,https://finnhub.io/api/news?id=b64961d90ccbc62e204658f583de25ed00d5381e300b873a51ba85943d9a4634,2024-09-02
company,1725280140,Columbia Seligman Global Technology Fund Q2 2024 Investment Commentary,129675310,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1511226415/image_1511226415.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Institutional Class shares of Columbia Seligman Global Technology Fund returned 7.44% for the second quarter. Learn more on SHGTX here.,https://finnhub.io/api/news?id=381d164fd0775c2dbec9e71f9e6ed6e0773683c22445182870eb167fe181d6a6,2024-09-02
company,1725278760,Tech Stock Trading Strategies: Elliott Wave Forecast For Nasdaq & SP500,129675049,,AAPL,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a4efc85c1a181933c7a39d6f4ff2ba179baf1197604a81ee01aff2efc69f5b33,2024-09-02
company,1725276600,Columbia Global Technology Growth Fund Q2 2024 Commentary,129674643,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1317587887/image_1317587887.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Equity markets generated another positive quarter, building from momentum of the prior quarter, as a strong earnings season for U.S.",https://finnhub.io/api/news?id=51e8939877060eb164172d0619e0b48e30f2354a4b785bfff3114d4b52a72e4c,2024-09-02
company,1725275520,Is DexCom a Millionaire-Maker Stock?,129673566,https://g.foolcdn.com/editorial/images/788047/dexcom-g6-full-family.png,AAPL,Yahoo,The stock has delivered superior returns in the past 19 years.,https://finnhub.io/api/news?id=475fdf5e29408ca4dd5ba4cad4fbe952915caf2f5a7c5964f0c0e9d7d50fcc68,2024-09-02
company,1725273902,Crucial jobs report kicks off a new month: What to know this week,129673567,https://s.yimg.com/ny/api/res/1.2/E_OgzGecl7GCw35M9DwcCQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2023-05/787a62e0-0142-11ee-beef-d4738fe84358,AAPL,Yahoo,A crucial August jobs report that could determine how much the Federal Reserve cuts interest rates in September awaits investors in the week ahead.,https://finnhub.io/api/news?id=f6aa6fc54d58b31f5b67f1d8433f2d796d691a7b034c8c09435543bebf4826fa,2024-09-02
company,1725271380,3 No-Brainer Artificial Intelligence (AI) Stocks to Buy With $200 Right Now,129672917,https://g.foolcdn.com/editorial/images/788684/gettyimages-artificial-intellgence-chip.jpeg,AAPL,Yahoo,AI spending is forecast to triple over the next few years. These companies are positioned to benefit.,https://finnhub.io/api/news?id=6de0b890c83729f45f8635a2a55f70377539ee9aa97c5fcc12adcbfd4875959e,2024-09-02
company,1725269400,Apple Helped Nix Part of a Child Safety Bill. More Fights Are Expected.,129673569,https://s.yimg.com/ny/api/res/1.2/t_ZUDGzGq.5WFLj7H0_XUg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/wsj.com/2395e06ff421ea24a83e96b2ef5ea6fa,AAPL,Yahoo,"As lawmakers debate how to regulate teen smartphone use, Apple is pushing back on efforts for it to enforce age restrictions.",https://finnhub.io/api/news?id=35a87baa4f95bfe1e7b8be43f19cac75f6246a191f23f42a56dc3e97fef5b71c,2024-09-02
company,1725268314,SP500: If Nvidia Didn't Crash The Market What Will?,129673863,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1379132011/image_1379132011.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,S&P500 held up by Microsoft & Apple post-Nvidia earnings. Watch for recession signals or inflation data affecting Fed rates. Read what investors need to know.,https://finnhub.io/api/news?id=5e5750d1109bdab3eb4ab422cca6e463c7eae99039a70b59be56a5c3e823c05a,2024-09-02
company,1725264120,Billionaire Daniel Loeb Goes Bargain Hunting: 2 Stocks He Just Bought,129672389,https://g.foolcdn.com/editorial/images/788909/a-person-contemplaing-graphs-shown-on-screens-across-multiple-mobile-devices.jpg,AAPL,Yahoo,"Daniel Loeb has a long track record of success, so when the billionaire talks, Wall Street listens.",https://finnhub.io/api/news?id=f6e8fb89db22fe5889625fddb57f7195ec3738b6d1985996d25a0523b5e7aea3,2024-09-02
company,1725264000,Asset Bubbles And Inflation,129673476,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1277290977/image_1277290977.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"The Federal Reserve has signaled lower short-term rates ahead, but two important macro questions have yet to be answered. Click here to read more.",https://finnhub.io/api/news?id=63b8c0e6e178134527c7a33fba3f67e77ce6b34a0472b3d42700111413c630e7,2024-09-02
company,1725263255,Apple Inc. (AAPL): This AI Stock Could Go Parabolic According to Financial Media,129673571,https://s.yimg.com/ny/api/res/1.2/e1QwhqQiBt5ecLL5Qx6Rkg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/bd47dc2e86b4a3086f845d200d9daf1f,AAPL,Yahoo,"We recently compiled a list of the 10 AI Stocks That Could Go Parabolic According to Financial Media. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against the other AI stocks. One of the primary growth drivers in the AI industry over the past few years has been […]",https://finnhub.io/api/news?id=fc2f798468b62171bf79cd50a2624d19fedd22d7c8c79e6e3071c35cbe268039,2024-09-02
company,1725261575,Huawei Sets Up Apple Showdown With Event Hours After New iPhone,129673572,https://s.yimg.com/ny/api/res/1.2/duWHvUlJjHIGT5fLvMBQ9w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_technology_68/e8a9430044efc50986675cf7fd6c9677,AAPL,Yahoo,"(Bloomberg) -- Huawei Technologies Co. is preparing to launch new products at an event mere hours after Apple Inc.’s debut for the iPhone 16, setting the stage for the two tech giants’ next clash.Most Read from BloombergA Guide to Urban Swimming in Europe, Beyond the SeineDense Cities With Low Emissions Suffer Most From Air Pollution, Study FindsTurkey Plans Istanbul Taxi Surge to Tackle ComplaintsConsumer group chief Richard Yu announced the Sept. 10 reveal on Weibo, teasing “an epoch-making pr",https://finnhub.io/api/news?id=d851f4aadb3f738f53df564fa521034fedd7690797d32ecb2958b9b4b8d482a2,2024-09-02
company,1725256860,Unlocking Intrinsic Value: Analysis of Apple Inc,129679014,,AAPL,GuruFocus,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=fa218f694ebc42557fa9d3fe68ab63fb342b9e1243230496c09ebfca19b29a72,2024-09-02
company,1725254100,Huawei to unveil new phone hours after Apple's marquee event for iPhone in September - report,129679017,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=9e3c0578af90e8b1081414d9b4bfd9c508bc56572a40faee25f56eb86ca5c4cb,2024-09-02
company,1725250205,Why Is Apple Inc. Being Sued For Alleged Copyright Infringement?,129672168,,AAPL,Finnhub,"Apple Inc. is currently facing legal scrutiny over alleged copyright infringement, as renowned American photographer and director Elizabeth Waterman has filed a lawsuit against the tech giant. This...",https://finnhub.io/api/news?id=0789c61599368ca1d40127d926f245e344cc1e68e834dd6526109ac0c145d726,2024-09-02
company,1725248813,Taboola.com (TBLA): The Best Middle East and Africa Stocks to Buy According to Analysts?,129672008,https://s.yimg.com/ny/api/res/1.2/4xWNNBm7sowi7pLEA17yNA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/26c17e3e61ae12daa861ce8d3a98d999,AAPL,Yahoo,"We recently compiled a list of the 10 Best Middle East and Africa Stocks To Buy According to Analysts. In this article, we are going to take a look at where Taboola.com (NASDAQ:TBLA) stands against the other Middle East and Africa stocks. MENA’s Economic Outlook for 2024 and the Rising Interest in Private Equity and Venture […]",https://finnhub.io/api/news?id=5def177906775bfe702bdab371c0e576ce09c92167ef155632c5abcc8dcd66f7,2024-09-02
company,1725246443,"Analysis-Apple set for music, TV streaming fight in India after Airtel deal",129670667,https://media.zenfs.com/en/reuters.com/b0faeafcea4a12f6483c39a6031b4121,AAPL,Yahoo,"Apple's partnership with India's second-biggest telecoms firm will give the iPhone maker a sorely needed boost in a content market where it lags far behind the likes of Spotify and Walt Disney.  The U.S. technology giant, working to boost revenue globally from services including apps, payments and media, is set to offer free music and video streaming to many of Bharti Airtel's 281 million customers.  The deal is likely to greatly expand the user base for Apple TV+ and Apple Music in a country where Apple has long emphasised the manufacturing side of business to diversify its supply chain beyond China.",https://finnhub.io/api/news?id=6f042f6f923413e427f65d0c3c5637e39e892280410779a2f91926ee7fd66b9d,2024-09-02
company,1725240342,Apple Inc. (AAPL): A Leading 5G Innovator According to Short Sellers,129670668,https://s.yimg.com/ny/api/res/1.2/e1QwhqQiBt5ecLL5Qx6Rkg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/bd47dc2e86b4a3086f845d200d9daf1f,AAPL,Yahoo,"We recently compiled a list of the 10 Best 5G Stocks To Buy According to Short Sellers. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against the other 5G stocks. 5G, or fifth-generation wireless technology, is the latest evolution in mobile networks, which is designed to significantly […]",https://finnhub.io/api/news?id=01ba6b4cbd5591002733760a80158e07db697e861eadd9993c2c43a8648c18d3,2024-09-02
company,1725232043,"Apple set for music, TV streaming fight in India after Airtel deal",129670593,,AAPL,Finnhub,Apple's partnership with India's second-biggest telecoms firm will give the iPhone maker a sorely needed boost in a content market where it lags far behind the likes of Spotify and Walt Disney. ...,https://finnhub.io/api/news?id=5d38dc69dc91371b90ebb30e585e570b30a8e3ee38a29ee88be216301dc3051d,2024-09-01
company,1725194066,Crucial September jobs report kicks off a new month: What to know this week,129666024,https://s.yimg.com/ny/api/res/1.2/E_OgzGecl7GCw35M9DwcCQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2023-05/787a62e0-0142-11ee-beef-d4738fe84358,AAPL,Yahoo,A crucial August jobs report that could determine how much the Federal Reserve cuts interest rates in September awaits investors in the week ahead.,https://finnhub.io/api/news?id=8babbbd82c4b7c9b6775e321e99c47248bc3a796aa25d855366d2f801cf2e96f,2024-09-01
company,1725189300,"Warren Buffett Just Sold 389,368,450 Shares of Apple Stock. Was That a Good Idea?",129665910,https://g.foolcdn.com/editorial/images/788910/buffett9-tmf.jpg,AAPL,Yahoo,"Warren Buffett continues to offload Apple stock, according to recent filings.",https://finnhub.io/api/news?id=c2caf222f53a699ed4bd95f0e4a987cf44b0e2b6fe71b8d600101a2732cb9fbf,2024-09-01
company,1725183000,Could Apple Help You Retire a Millionaire?,129665320,https://g.foolcdn.com/editorial/images/788698/person-taking-an-outdoor-selfie.jpg,AAPL,Yahoo,The company's high R&D expenses could suggest it has something lucrative on the horizon.,https://finnhub.io/api/news?id=6815b6425016a0c07587e3679c52a8f76b7bb31e906121f70df5af75258516f0,2024-09-01
company,1725178690,"5 big analyst AI moves: ‘Buy Nvidia pullback,’ Apple named Top AI Pick",129664964,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,AAPL,Yahoo,"Wall Street analysts are urging investors to take advantage of the recent pullback in Nvidia (NASDAQ:NVDA) shares.  Despite the AI giant’s quarterly forecast falling short of the lofty expectations set by investors, who have driven a massive rally in its stock on hopes for generative AI, analysts remain bullish.  Nvidia's shares dropped more than 6% on Thursday after the fiscal Q2 report was released.",https://finnhub.io/api/news?id=096ec71b082156dd8d7dbcfd4baee11635519673cbd9dd7efdb672c6871b37da,2024-09-01
company,1725174600,Apple Stock Price Analysis: Can Its Valuation Be Justified?,129677226,,AAPL,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7c43b7dc0f6f0a1e8ea12d14a4d8aa6828fb57d2bb3613449ce1cf6bde905d00,2024-09-01
company,1725174600,Big AI News,129677220,,AAPL,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=415d316434db2a37bdc55c9f2fe6e4708cc7a32c10672cca967fd4e373832f78,2024-09-01
company,1725174600,"The 7 Largest Companies By Market Cap And Year-To-Date Gains - Saturday, Aug. 31",129674811,,AAPL,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=17e9497d530ebbbc6602e691d0095bf4e639c3a65a6f7d5d7095e68bc6898623,2024-09-01
company,1725134704,Apple Inc. (AAPL): Among Goldman Sachs’ Best Hedge Fund Stock Picks,129662578,https://s.yimg.com/ny/api/res/1.2/e1QwhqQiBt5ecLL5Qx6Rkg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/bd47dc2e86b4a3086f845d200d9daf1f,AAPL,Yahoo,"We recently compiled a list of the Goldman Sachs’ Best Hedge Fund Stock Picks: Top 20 Stocks. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against Goldman Sachs’ other hedge fund stock picks. The close of August has marked a highly awaited paradigm shift on Wall Street that […]",https://finnhub.io/api/news?id=f8ebc2bd386025699a5727332b6b009cf427ee374d3444c7e7ece73a780923cc,2024-08-31
company,1725120420,Nvidia isn't the only tech titan targeting OpenAI deal,129658281,,AAPL,Yahoo,Some of the biggest players in the tech sector are getting together with ChatGPT developer OpenAI.,https://finnhub.io/api/news?id=4a312de959c510c9733c06586cf17af3744657993018e55bf19640c21e9a3600,2024-08-31
company,1725119847,Apple Inc. (AAPL): This AI Stock Is Trending Right Now,129658282,https://s.yimg.com/ny/api/res/1.2/e1QwhqQiBt5ecLL5Qx6Rkg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/bd47dc2e86b4a3086f845d200d9daf1f,AAPL,Yahoo,"We recently compiled a list of the 18 Trending AI Stocks on Latest Analyst Ratings and News. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against the other trending AI stocks. Growth investors have been piling into artificial intelligence (AI) stocks over the past few months as a […]",https://finnhub.io/api/news?id=f4dce120a22c686e44ebac69ffc611e504b186e70536a2559e6eaaa1b089bc0f,2024-08-31
company,1725099840,"Warren Buffett Sold Apple Stock, but These Billionaires Are Buying It by the Boatload",129658283,https://g.foolcdn.com/editorial/images/788763/getty-images-apple-store.jpeg,AAPL,Yahoo,"Billionaires piled into the largest company in the world, nearly offsetting Buffett's massive sale.",https://finnhub.io/api/news?id=57907d41f86ca17a799ea317f3bff16f69cd287f5a3f35ab5599d6cf46bf8d9e,2024-08-31
company,1725099000,Will TSMC Be Worth More Than Apple by 2030?,129654886,https://g.foolcdn.com/editorial/images/788806/wafers-chips.jpg,AAPL,Yahoo,The world's top contract chipmaker could outperform its top customer.,https://finnhub.io/api/news?id=8ab0a28019b2cae5ffa3f1b91916c6220eb850ae11cd5b930601dbe326c933e1,2024-08-31
company,1725095709,Costco Will Give You Gift Cards for Trading in Old Electronics,129653452,https://m.foolcdn.com/media/affiliates/original_images/Untitled_design_3_xtbILFB.png?width=1200,AAPL,Yahoo,"Costco offers a trade-in program for certain electronics, including Apple, Google, and Lenovo, products. Read on to discover how the program works.",https://finnhub.io/api/news?id=41c29e0ed984fcf5ede63a11b194415752878ec887cd838d7656bec28e2f1c8a,2024-08-31
company,1725095700,3 Incredible FAANG Stocks You'll Want to Consider Adding to Your Portfolio in September,129653453,https://g.foolcdn.com/editorial/images/788732/investor-reviewing-a-stock-portfolio.jpg,AAPL,Yahoo,Take advantage of recent weakness to plug into long-term opportunities most other investors just aren't seeing right now.,https://finnhub.io/api/news?id=e8ff7c7555bceecb3a0f282c3d700bbc5698873399ea2f2c153ad8bfc2f81793,2024-08-31
company,1725095100,Warren Buffett's AI Bets: 29.3% of Berkshire Hathaway's $316 Billion Stock Portfolio Is Held in These 2 Artificial Intelligence (AI) Growth Stocks,129653454,https://g.foolcdn.com/editorial/images/788298/buffett19-tmf.jpg,AAPL,Yahoo,Want to profit from AI trends? Taking inspiration from one of history's best investors could be the right move.,https://finnhub.io/api/news?id=d3bd27adaa3e893059b4ee2e0d2fb943c2d7850ffcc7745cd1b9f6dee6ec75d7,2024-08-31
company,1725094800,Apple Intelligence is the best reason yet to finally upgrade to an Apple Silicon Mac,129667818,,AAPL,Yahoo,"Apple Intelligence is the main reason to upgrade to an Apple Silicon Mac when MacOS Sequoia comes out this fall, but it’s not the only one.",https://finnhub.io/api/news?id=29096bd62c7e4bc2a4f5376bec3f9dd738d0940c6dbea08b7827bc5bec4bc17e,2024-08-31
company,1725093900,"Should You Buy the Only ""Magnificent Seven"" Stock That Is Cheaper Than the S&P 500 According to This Key Metric?",129653455,https://g.foolcdn.com/editorial/images/788470/gettyimages-1353266761-1200x800-5b2df79.jpg,AAPL,Yahoo,Alphabet stock is down 9% in a month and has reached a more attractive valuation.,https://finnhub.io/api/news?id=f64a08eb8822129e0e0600dbb8e96a5a278123df2d5675d5a5a836a75ac4632e,2024-08-31
company,1725087780,"Apple Intelligence integration, iPhone pricing move into spotlight at 'Glowtime:' MS",129656941,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6e5531679836e7afeb41509fcfc50ed2d5e9b70ed21c3950b8715857f980a1c9,2024-08-31
company,1725087660,5 Reasons to Buy Apple Stock Before Sept. 9,129653456,https://g.foolcdn.com/editorial/images/788791/apple-iphone-15-lineup-color-lineup-230912.jpg,AAPL,Yahoo,There are a number of catalysts that could send the iPhone maker higher.,https://finnhub.io/api/news?id=7aee952f55f785e097150f7c39a6cfc61b30bfdd21bd48dc73b862c70a37063a,2024-08-31
company,1725085260,Elon Musk reacts as Brazil’s ban on X takes effect,129656797,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=85caa20f80327d85833744fbafaf93477811f382c4828969deb6cdb670fe9aee,2024-08-31
company,1725080880,Brazil block on X comes into effect after order by judge de Moraes,129656943,,AAPL,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=fd0745c0310e602bc1a649ce478e04c3307bf5574b273aadffc7d31579ec3acb,2024-08-31
company,1725052108,Stocks to Watch in September,129645172,https://www.investopedia.com/thmb/DEekSTitjU9VtLAqT_z7Z3cklig=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2156402150-665a8090c061411489cbb917a6918ec5.jpg,AAPL,Yahoo,Editors' Picks for Companies That Are Likely to Be in the Spotlight This Month,https://finnhub.io/api/news?id=4f5101c8d824eed417b5afa82406e97acff30bf8bf44c8a28a48da918122db0d,2024-08-30
company,1725040380,Affirm’s CFO Says It’s ‘Clicking On All Cylinders Right Now.’ The Apple BNPL Deal Is Only One Positive.,129639783,,AAPL,Yahoo,"Apple  has built a sprawling ecosystem of products that all work together—from the iPhone to the  Apple  Watch to the iPad.  At its Worldwide Developers Conference in June, Apple announced a partnership that will launch later this year with the Buy Now, Pay Later company.  Affirm’s payment products are expected to be available to Apple Pay users in the U.S. Shortly after, Apple scrapped its own Buy Now, Pay Later service barely a year after it made its debut.",https://finnhub.io/api/news?id=412a4d1013e7a4b60f0849e760f44374e6ef1f26e74ba9b75e7fd263c66b9e30,2024-08-30
company,1725039617,PayPal: Turnaround In Trouble,129643599,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/998855754/image_998855754.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"PayPal's shares might be on the rise, but strong competition and lack of major advantages could be a hindrance. Read more on PYPL stock here.",https://finnhub.io/api/news?id=14161339000b7b5c05d95a4de92bea35a95b29ad56a63b37e273e3bc40a31e49,2024-08-30
company,1725038508,Stop Overthinking And Buy XLK,129643243,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2150057203/image_2150057203.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"XLK ETF offers concentrated exposure to high-margin tech companies, potentially outperforming QQQ with excellent operating leverage. Click here to read.",https://finnhub.io/api/news?id=df8eda7205209416df8124484affb63df2668b8e122a1e424053b8a37a29430d,2024-08-30
company,1725037804,JMOM: Lagging The S&P 500 Momentum Index,129642951,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1150477700/image_1150477700.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,JPMorganÂ U.S. Momentum Factor ETF selects Russell 1000 stocks based on 12-month risk-adjusted returns. Learn more on JMOM ETF here.,https://finnhub.io/api/news?id=702f79955456461497bccd9597746487447e458f3f2680449e36b2b796a10289,2024-08-30
company,1725037320,UPDATE: Brazil judge de Moraes orders shutdown of X social network,129642615,,AAPL,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e989a7e31e88e55ca31229454bd2a2400401fe70c106fca1187fd71f8fbe51fd,2024-08-30
company,1725029726,This Mag 7 Stock Is Ripe For A Breakout While Nvidia Tests Support,129634336,https://media.zenfs.com/en/ibd.com/dcc85815fbc033645438f2966a26d9da,AAPL,Yahoo,"As Tesla falls from the proverbial tree, Apple stock looks to bite into a breakout as it moves to embed AI into its products.",https://finnhub.io/api/news?id=fbac8d6e1ba95bff07cd993da3e09316bdaed6ff1c7fa4d300150574b364d9c1,2024-08-30
company,1725028484,"Nvidia, Apple reportedly in talks to invest in OpenAI",129634337,https://s.yimg.com/ny/api/res/1.2/uLQOZQ9fCR3MX5lbUWdBDQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzQ-/https://s.yimg.com/os/creatr-uploaded-images/2024-08/0c22d340-66d9-11ef-a6cf-e62a07429351,AAPL,Yahoo,"Tech giants Nvidia (NVDA) and Apple (AAPL) are in conversations to invest in OpenAI, according to reports from The Wall Street Journal and The New York Times. The investing round is being led by Thrive Capital and values the AI startup at $100 billion. Morning Brief hosts Brian Sozzi and Brad Smith discuss the reports in the video above. For more expert insight and the latest market action, click here to watch this full episode of Morning Brief. This post was written by Stephanie Mikulich.",https://finnhub.io/api/news?id=8deb3832750dba029c07e32bb994a2ab6ecad783919c7b8eec363bfa0329da6f,2024-08-30
company,1725024000,Columbia Dividend Income Fund Q2 2024 Investment Commentary,129636567,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1365758819/image_1365758819.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Institutional Class shares of Columbia Dividend Income Fund returned -0.52% for the quarter ending June 30, 2024. Click here for the full commentary.",https://finnhub.io/api/news?id=c64b1a18b4cb32b2f58fe9c6adc01adef963d83c8c5a38de66dd90ad1a2e2d7a,2024-08-30
company,1725023993,Apple stock forecasted as top AI pick before crucial rollout,129634341,,AAPL,Yahoo,Here’s what may happen to Apple shares next.,https://finnhub.io/api/news?id=9399e2666e24c90f4990dffff7e669096e6e5d246819d659f91cda5a1ad775cc,2024-08-30
company,1725023940,"Company News for Aug 30, 2024",129634342,https://media.zenfs.com/en/zacks.com/64ddac0df0622c3e4ac12b08abd5cc75,AAPL,Yahoo,"Companies in The News Are: CM, AAPL, C, DG, MRO",https://finnhub.io/api/news?id=16ae0d4418d138fe74ddeba94048c30aea6aa6a9ab1cea6e03554017fc8f5cba,2024-08-30
company,1725022800,"How To Allocate $50,000 In A Dividend Portfolio: Enhancing SCHD With Strategic Picks",129636021,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1082036098/image_1082036098.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,SchwabÂ U.S. Dividend Equity ETF'sÂ high allocation ensures that no individual position accounts for more than 4% of the overall portfolio. Read more on SCHD.,https://finnhub.io/api/news?id=a1bf952cbd144b8493a7ee8e1c9afddb63df8ad516af1fde7570e056bc9e1e07,2024-08-30
company,1725022200,Columbia Contrarian Core Fund Q2 2024 Investment Commentary,129635802,,AAPL,SeekingAlpha,,https://finnhub.io/api/news?id=4901670bc6735536b3f5d25d3ef0a42ccb036330fd5de87978c8847be1ade40d,2024-08-30
